date,region,prediction_confirmed,prediction_deaths
2020-06-30,AND,960,772
2020-07-01,AND,963,772
2020-07-02,AND,967,772
2020-07-03,AND,970,772
2020-07-04,AND,973,772
2020-07-05,AND,976,772
2020-07-06,AND,980,772
2020-07-07,AND,983,772
2020-07-08,AND,986,772
2020-07-09,AND,989,772
2020-07-10,AND,993,772
2020-07-11,AND,996,772
2020-07-12,AND,999,772
2020-07-13,AND,1002,772
2020-07-14,AND,1006,772
2020-07-15,AND,1009,772
2020-07-16,AND,1012,772
2020-07-17,AND,1015,772
2020-07-18,AND,1019,772
2020-07-19,AND,1022,772
2020-07-20,AND,1025,772
2020-07-21,AND,1028,772
2020-07-22,AND,1032,772
2020-07-23,AND,1035,772
2020-07-24,AND,1038,772
2020-07-25,AND,1041,772
2020-07-26,AND,1045,772
2020-07-27,AND,1048,772
2020-07-28,AND,1051,772
2020-07-29,AND,1054,772
2020-07-30,AND,1058,772
2020-07-31,AND,1061,772
2020-08-01,AND,1064,772
2020-08-02,AND,1067,772
2020-08-03,AND,1071,772
2020-08-04,AND,1074,772
2020-08-05,AND,1077,772
2020-08-06,AND,1080,772
2020-08-07,AND,1084,772
2020-08-08,AND,1087,772
2020-08-09,AND,1090,772
2020-08-10,AND,1093,772
2020-08-11,AND,1097,772
2020-08-12,AND,1100,772
2020-08-13,AND,1103,772
2020-08-14,AND,1106,772
2020-08-15,AND,1110,772
2020-08-16,AND,1113,772
2020-08-17,AND,1116,772
2020-08-18,AND,1119,772
2020-08-19,AND,1123,772
2020-08-20,AND,1126,772
2020-08-21,AND,1129,772
2020-08-22,AND,1132,772
2020-08-23,AND,1136,772
2020-08-24,AND,1139,772
2020-08-25,AND,1142,772
2020-08-26,AND,1145,772
2020-08-27,AND,1149,772
2020-08-28,AND,1152,772
2020-08-29,AND,1155,772
2020-08-30,AND,1158,772
2020-08-31,AND,1162,772
2020-09-01,AND,1165,772
2020-09-02,AND,1168,772
2020-09-03,AND,1171,772
2020-09-04,AND,1175,772
2020-09-05,AND,1178,772
2020-09-06,AND,1181,772
2020-09-07,AND,1184,772
2020-09-08,AND,1188,772
2020-09-09,AND,1191,772
2020-09-10,AND,1194,772
2020-09-11,AND,1197,772
2020-09-12,AND,1201,772
2020-09-13,AND,1204,772
2020-09-14,AND,1207,772
2020-09-15,AND,1210,772
2020-09-16,AND,1214,772
2020-09-17,AND,1217,772
2020-09-18,AND,1220,772
2020-09-19,AND,1223,772
2020-09-20,AND,1227,772
2020-09-21,AND,1230,772
2020-09-22,AND,1233,772
2020-09-23,AND,1236,772
2020-09-24,AND,1240,772
2020-09-25,AND,1243,772
2020-09-26,AND,1246,772
2020-09-27,AND,1249,772
2020-09-28,AND,1253,772
2020-09-29,AND,1256,772
2020-09-30,AND,1259,772
2020-10-01,AND,1262,772
2020-10-02,AND,1266,772
2020-10-03,AND,1269,772
2020-10-04,AND,1272,772
2020-10-05,AND,1275,772
2020-10-06,AND,1279,772
2020-10-07,AND,1282,772
2020-10-08,AND,1285,772
2020-10-09,AND,1288,772
2020-10-10,AND,1292,772
2020-10-11,AND,1295,772
2020-10-12,AND,1298,772
2020-10-13,AND,1301,772
2020-10-14,AND,1305,772
2020-10-15,AND,1308,772
2020-10-16,AND,1311,772
2020-10-17,AND,1314,772
2020-10-18,AND,1318,772
2020-10-19,AND,1321,772
2020-10-20,AND,1324,772
2020-10-21,AND,1327,772
2020-10-22,AND,1331,772
2020-10-23,AND,1334,772
2020-10-24,AND,1337,772
2020-10-25,AND,1340,772
2020-10-26,AND,1344,772
2020-10-27,AND,1347,772
2020-10-28,AND,1350,772
2020-10-29,AND,1353,772
2020-10-30,AND,1357,772
2020-10-31,AND,1360,772
2020-11-01,AND,1363,772
2020-11-02,AND,1366,772
2020-11-03,AND,1370,772
2020-11-04,AND,1373,772
2020-11-05,AND,1376,772
2020-11-06,AND,1379,772
2020-11-07,AND,1383,772
2020-11-08,AND,1386,772
2020-11-09,AND,1389,772
2020-11-10,AND,1392,772
2020-11-11,AND,1396,772
2020-11-12,AND,1399,772
2020-11-13,AND,1402,772
2020-11-14,AND,1405,772
2020-11-15,AND,1409,772
2020-11-16,AND,1412,772
2020-11-17,AND,1415,772
2020-11-18,AND,1418,772
2020-11-19,AND,1422,772
2020-11-20,AND,1425,772
2020-11-21,AND,1428,772
2020-11-22,AND,1431,772
2020-11-23,AND,1435,772
2020-11-24,AND,1438,772
2020-11-25,AND,1441,772
2020-11-26,AND,1444,772
2020-11-27,AND,1448,772
2020-11-28,AND,1451,772
2020-11-29,AND,1454,772
2020-11-30,AND,1457,772
2020-12-01,AND,1461,772
2020-12-02,AND,1464,772
2020-12-03,AND,1467,772
2020-12-04,AND,1470,772
2020-12-05,AND,1474,772
2020-12-06,AND,1477,772
2020-12-07,AND,1480,772
2020-12-08,AND,1483,772
2020-12-09,AND,1487,772
2020-12-10,AND,1490,772
2020-12-11,AND,1493,772
2020-12-12,AND,1496,772
2020-12-13,AND,1500,772
2020-12-14,AND,1503,772
2020-12-15,AND,1506,772
2020-12-16,AND,1509,772
2020-12-17,AND,1513,772
2020-12-18,AND,1516,772
2020-12-19,AND,1519,772
2020-12-20,AND,1522,772
2020-12-21,AND,1526,772
2020-12-22,AND,1529,772
2020-12-23,AND,1532,772
2020-12-24,AND,1535,772
2020-12-25,AND,1539,772
2020-12-26,AND,1542,772
2020-12-27,AND,1545,772
2020-12-28,AND,1548,772
2020-12-29,AND,1552,772
2020-12-30,AND,1555,772
2020-12-31,AND,1558,772
2020-04-14,ARE,5426,30
2020-04-15,ARE,5968,32
2020-04-16,ARE,6565,34
2020-04-17,ARE,7221,37
2020-04-18,ARE,7943,40
2020-04-19,ARE,8737,43
2020-04-20,ARE,9610,46
2020-04-21,ARE,10571,50
2020-04-22,ARE,11627,54
2020-04-23,ARE,8513,58
2020-04-24,ARE,9058,62
2020-04-25,ARE,9634,67
2020-04-26,ARE,10119,72
2020-04-27,ARE,10725,78
2020-04-28,ARE,11392,84
2020-04-29,ARE,12006,90
2020-04-30,ARE,12637,97
2020-05-01,ARE,13306,104
2020-05-02,ARE,13937,112
2020-05-03,ARE,14735,121
2020-05-04,ARE,12302,130
2020-05-05,ARE,12670,140
2020-05-06,ARE,13037,151
2020-05-07,ARE,13404,162
2020-05-08,ARE,13770,175
2020-05-09,ARE,14136,188
2020-05-10,ARE,14501,202
2020-05-11,ARE,14866,218
2020-05-12,ARE,15230,234
2020-05-13,ARE,15594,252
2020-05-14,ARE,15959,272
2020-05-15,ARE,16323,292
2020-05-16,ARE,16687,315
2020-05-17,ARE,17050,339
2020-05-18,ARE,17414,364
2020-05-19,ARE,17778,392
2020-05-20,ARE,18141,422
2020-05-21,ARE,18505,454
2020-05-22,ARE,18868,489
2020-05-23,ARE,19231,526
2020-05-24,ARE,19595,566
2020-05-25,ARE,19958,609
2020-05-26,ARE,20322,656
2020-05-27,ARE,20685,706
2020-05-28,ARE,21048,759
2020-05-29,ARE,21412,817
2020-05-30,ARE,21775,880
2020-05-31,ARE,22138,946
2020-06-01,ARE,22501,1019
2020-06-02,ARE,22865,1096
2020-06-03,ARE,23228,1180
2020-06-04,ARE,23591,1269
2020-06-05,ARE,23954,1366
2020-06-06,ARE,24318,1470
2020-06-07,ARE,24681,1582
2020-06-08,ARE,25044,1702
2020-06-09,ARE,25407,1832
2020-06-10,ARE,25771,1972
2020-06-11,ARE,26134,2122
2020-06-12,ARE,26497,2283
2020-06-13,ARE,26861,2457
2020-06-14,ARE,27224,2644
2020-06-15,ARE,27587,2845
2020-06-16,ARE,27950,3062
2020-06-17,ARE,28314,3295
2020-06-18,ARE,28677,3546
2020-06-19,ARE,29040,3816
2020-06-20,ARE,29403,4106
2020-06-21,ARE,29767,4419
2020-06-22,ARE,30130,4755
2020-06-23,ARE,30493,5117
2020-06-24,ARE,30856,5507
2020-06-25,ARE,31220,5926
2020-06-26,ARE,31583,6377
2020-06-27,ARE,31946,6862
2020-06-28,ARE,32309,7385
2020-06-29,ARE,32673,7947
2020-06-30,ARE,33036,8552
2020-07-01,ARE,33399,9203
2020-07-02,ARE,33762,9903
2020-07-03,ARE,34126,10657
2020-07-04,ARE,34489,11468
2020-07-05,ARE,34852,12341
2020-07-06,ARE,35215,13280
2020-07-07,ARE,35579,14291
2020-07-08,ARE,35942,15379
2020-07-09,ARE,36305,16550
2020-07-10,ARE,36668,17809
2020-07-11,ARE,37032,19165
2020-07-12,ARE,37395,20624
2020-07-13,ARE,37758,22194
2020-07-14,ARE,38121,23883
2020-07-15,ARE,38485,25701
2020-07-16,ARE,38848,27657
2020-07-17,ARE,39211,29762
2020-07-18,ARE,39574,32027
2020-07-19,ARE,39938,34465
2020-07-20,ARE,40301,37088
2020-07-21,ARE,40664,39911
2020-07-22,ARE,41027,42949
2020-07-23,ARE,41391,46218
2020-07-24,ARE,41754,49736
2020-07-25,ARE,42117,53521
2020-07-26,ARE,42480,57595
2020-07-27,ARE,42844,61979
2020-07-28,ARE,43207,66696
2020-07-29,ARE,43570,71773
2020-07-30,ARE,43933,77236
2020-07-31,ARE,44297,83115
2020-08-01,ARE,44660,89441
2020-08-02,ARE,45023,96248
2020-08-03,ARE,45386,98904
2020-08-04,ARE,45750,98904
2020-08-05,ARE,46113,98904
2020-08-06,ARE,46476,98904
2020-08-07,ARE,46839,98904
2020-08-08,ARE,47203,98904
2020-08-09,ARE,47566,98904
2020-08-10,ARE,47929,98904
2020-08-11,ARE,48292,98904
2020-08-12,ARE,48656,98904
2020-08-13,ARE,49019,98904
2020-08-14,ARE,49382,98904
2020-08-15,ARE,49745,98904
2020-08-16,ARE,50109,98904
2020-08-17,ARE,50472,98904
2020-08-18,ARE,50835,98904
2020-08-19,ARE,51198,98904
2020-08-20,ARE,51562,98904
2020-08-21,ARE,51925,98904
2020-08-22,ARE,52288,98904
2020-08-23,ARE,52651,98904
2020-08-24,ARE,53015,98904
2020-08-25,ARE,53378,98904
2020-08-26,ARE,53741,98904
2020-08-27,ARE,54104,98904
2020-08-28,ARE,54468,98904
2020-08-29,ARE,54831,98904
2020-08-30,ARE,55194,98904
2020-08-31,ARE,55557,98904
2020-09-01,ARE,55921,98904
2020-09-02,ARE,56284,98904
2020-09-03,ARE,56647,98904
2020-09-04,ARE,57010,98904
2020-09-05,ARE,57374,98904
2020-09-06,ARE,57737,98904
2020-09-07,ARE,58100,98904
2020-09-08,ARE,58463,98904
2020-09-09,ARE,58827,98904
2020-09-10,ARE,59190,98904
2020-09-11,ARE,59553,98904
2020-09-12,ARE,59916,98904
2020-09-13,ARE,60280,98904
2020-09-14,ARE,60643,98904
2020-09-15,ARE,61006,98904
2020-09-16,ARE,61369,98904
2020-09-17,ARE,61733,98904
2020-09-18,ARE,62096,98904
2020-09-19,ARE,62459,98904
2020-09-20,ARE,62822,98904
2020-09-21,ARE,63186,98904
2020-09-22,ARE,63549,98904
2020-09-23,ARE,63912,98904
2020-09-24,ARE,64275,98904
2020-09-25,ARE,64639,98904
2020-09-26,ARE,65002,98904
2020-09-27,ARE,65365,98904
2020-09-28,ARE,65728,98904
2020-09-29,ARE,66092,98904
2020-09-30,ARE,66455,98904
2020-10-01,ARE,66818,98904
2020-10-02,ARE,67181,98904
2020-10-03,ARE,67545,98904
2020-10-04,ARE,67908,98904
2020-10-05,ARE,68271,98904
2020-10-06,ARE,68634,98904
2020-10-07,ARE,68998,98904
2020-10-08,ARE,69361,98904
2020-10-09,ARE,69724,98904
2020-10-10,ARE,70087,98904
2020-10-11,ARE,70451,98904
2020-10-12,ARE,70814,98904
2020-10-13,ARE,71177,98904
2020-10-14,ARE,71540,98904
2020-10-15,ARE,71904,98904
2020-10-16,ARE,72267,98904
2020-10-17,ARE,72630,98904
2020-10-18,ARE,72993,98904
2020-10-19,ARE,73357,98904
2020-10-20,ARE,73720,98904
2020-10-21,ARE,74083,98904
2020-10-22,ARE,74446,98904
2020-10-23,ARE,74810,98904
2020-10-24,ARE,75173,98904
2020-10-25,ARE,75536,98904
2020-10-26,ARE,75899,98904
2020-10-27,ARE,76263,98904
2020-10-28,ARE,76626,98904
2020-10-29,ARE,76989,98904
2020-10-30,ARE,77352,98904
2020-10-31,ARE,77716,98904
2020-11-01,ARE,78079,98904
2020-11-02,ARE,78442,98904
2020-11-03,ARE,78805,98904
2020-11-04,ARE,79169,98904
2020-11-05,ARE,79532,98904
2020-11-06,ARE,79895,98904
2020-11-07,ARE,80258,98904
2020-11-08,ARE,80622,98904
2020-11-09,ARE,80985,98904
2020-11-10,ARE,81348,98904
2020-11-11,ARE,81711,98904
2020-11-12,ARE,82075,98904
2020-11-13,ARE,82438,98904
2020-11-14,ARE,82801,98904
2020-11-15,ARE,83164,98904
2020-11-16,ARE,83528,98904
2020-11-17,ARE,83891,98904
2020-11-18,ARE,84254,98904
2020-11-19,ARE,84617,98904
2020-11-20,ARE,84981,98904
2020-11-21,ARE,85344,98904
2020-11-22,ARE,85707,98904
2020-11-23,ARE,86070,98904
2020-11-24,ARE,86434,98904
2020-11-25,ARE,86797,98904
2020-11-26,ARE,87160,98904
2020-11-27,ARE,87523,98904
2020-11-28,ARE,87887,98904
2020-11-29,ARE,88250,98904
2020-11-30,ARE,88613,98904
2020-12-01,ARE,88976,98904
2020-12-02,ARE,89340,98904
2020-12-03,ARE,89703,98904
2020-12-04,ARE,90066,98904
2020-12-05,ARE,90429,98904
2020-12-06,ARE,90793,98904
2020-12-07,ARE,91156,98904
2020-12-08,ARE,91519,98904
2020-12-09,ARE,91882,98904
2020-12-10,ARE,92246,98904
2020-12-11,ARE,92609,98904
2020-12-12,ARE,92972,98904
2020-12-13,ARE,93335,98904
2020-12-14,ARE,93699,98904
2020-12-15,ARE,94062,98904
2020-12-16,ARE,94425,98904
2020-12-17,ARE,94788,98904
2020-12-18,ARE,95152,98904
2020-12-19,ARE,95515,98904
2020-12-20,ARE,95878,98904
2020-12-21,ARE,96241,98904
2020-12-22,ARE,96605,98904
2020-12-23,ARE,96968,98904
2020-12-24,ARE,97331,98904
2020-12-25,ARE,97694,98904
2020-12-26,ARE,98058,98904
2020-12-27,ARE,98421,98904
2020-12-28,ARE,98784,98904
2020-12-29,ARE,99147,98904
2020-12-30,ARE,99511,98904
2020-12-31,ARE,99874,98904
2020-04-14,ARG,2382,110
2020-04-15,ARG,2493,119
2020-04-16,ARG,2608,128
2020-04-17,ARG,2729,139
2020-04-18,ARG,2856,150
2020-04-19,ARG,2988,163
2020-04-20,ARG,3127,176
2020-04-21,ARG,3272,190
2020-04-22,ARG,3423,206
2020-04-23,ARG,3177,222
2020-04-24,ARG,3292,240
2020-04-25,ARG,3393,260
2020-04-26,ARG,3484,281
2020-04-27,ARG,3586,304
2020-04-28,ARG,3733,329
2020-04-29,ARG,3843,356
2020-04-30,ARG,3885,385
2020-05-01,ARG,4017,416
2020-05-02,ARG,4137,450
2020-05-03,ARG,4066,486
2020-05-04,ARG,3988,526
2020-05-05,ARG,4062,569
2020-05-06,ARG,4135,615
2020-05-07,ARG,4207,665
2020-05-08,ARG,4279,719
2020-05-09,ARG,4350,778
2020-05-10,ARG,4421,841
2020-05-11,ARG,4492,910
2020-05-12,ARG,4562,983
2020-05-13,ARG,4632,1063
2020-05-14,ARG,4702,1150
2020-05-15,ARG,4772,1244
2020-05-16,ARG,4841,1345
2020-05-17,ARG,4910,1454
2020-05-18,ARG,4979,1572
2020-05-19,ARG,5048,1700
2020-05-20,ARG,5117,1838
2020-05-21,ARG,5186,1988
2020-05-22,ARG,5255,2150
2020-05-23,ARG,5324,2324
2020-05-24,ARG,5392,2513
2020-05-25,ARG,5461,2718
2020-05-26,ARG,5529,2939
2020-05-27,ARG,5598,3178
2020-05-28,ARG,5666,3436
2020-05-29,ARG,5735,3715
2020-05-30,ARG,5803,4017
2020-05-31,ARG,5872,4344
2020-06-01,ARG,5940,4697
2020-06-02,ARG,6008,5079
2020-06-03,ARG,6077,5492
2020-06-04,ARG,6145,5939
2020-06-05,ARG,6213,6421
2020-06-06,ARG,6282,6944
2020-06-07,ARG,6350,7508
2020-06-08,ARG,6418,8118
2020-06-09,ARG,6486,8778
2020-06-10,ARG,6555,9492
2020-06-11,ARG,6623,10264
2020-06-12,ARG,6691,11098
2020-06-13,ARG,6760,12001
2020-06-14,ARG,6828,12976
2020-06-15,ARG,6896,14031
2020-06-16,ARG,6964,15172
2020-06-17,ARG,7033,16405
2020-06-18,ARG,7101,17739
2020-06-19,ARG,7169,19181
2020-06-20,ARG,7237,20741
2020-06-21,ARG,7306,22427
2020-06-22,ARG,7374,24250
2020-06-23,ARG,7442,26222
2020-06-24,ARG,7510,28354
2020-06-25,ARG,7579,30659
2020-06-26,ARG,7647,33151
2020-06-27,ARG,7715,35846
2020-06-28,ARG,7783,38760
2020-06-29,ARG,7852,41911
2020-06-30,ARG,7920,45319
2020-07-01,ARG,7988,49003
2020-07-02,ARG,8056,52987
2020-07-03,ARG,8125,57294
2020-07-04,ARG,8193,61952
2020-07-05,ARG,8261,66989
2020-07-06,ARG,8329,72435
2020-07-07,ARG,8398,78324
2020-07-08,ARG,8466,84691
2020-07-09,ARG,8534,91576
2020-07-10,ARG,8602,99021
2020-07-11,ARG,8671,107071
2020-07-12,ARG,8739,115775
2020-07-13,ARG,8807,125188
2020-07-14,ARG,8875,135365
2020-07-15,ARG,8944,146370
2020-07-16,ARG,9012,158269
2020-07-17,ARG,9080,171136
2020-07-18,ARG,9148,185048
2020-07-19,ARG,9217,200092
2020-07-20,ARG,9285,216359
2020-07-21,ARG,9353,233948
2020-07-22,ARG,9421,252967
2020-07-23,ARG,9490,273532
2020-07-24,ARG,9558,295769
2020-07-25,ARG,9626,319814
2020-07-26,ARG,9694,345814
2020-07-27,ARG,9763,373927
2020-07-28,ARG,9831,404326
2020-07-29,ARG,9899,437197
2020-07-30,ARG,9967,451957
2020-07-31,ARG,10036,451957
2020-08-01,ARG,10104,451957
2020-08-02,ARG,10172,451957
2020-08-03,ARG,10240,451957
2020-08-04,ARG,10309,451957
2020-08-05,ARG,10377,451957
2020-08-06,ARG,10445,451957
2020-08-07,ARG,10513,451957
2020-08-08,ARG,10582,451957
2020-08-09,ARG,10650,451957
2020-08-10,ARG,10718,451957
2020-08-11,ARG,10786,451957
2020-08-12,ARG,10855,451957
2020-08-13,ARG,10923,451957
2020-08-14,ARG,10991,451957
2020-08-15,ARG,11059,451957
2020-08-16,ARG,11128,451957
2020-08-17,ARG,11196,451957
2020-08-18,ARG,11264,451957
2020-08-19,ARG,11332,451957
2020-08-20,ARG,11401,451957
2020-08-21,ARG,11469,451957
2020-08-22,ARG,11537,451957
2020-08-23,ARG,11605,451957
2020-08-24,ARG,11674,451957
2020-08-25,ARG,11742,451957
2020-08-26,ARG,11810,451957
2020-08-27,ARG,11878,451957
2020-08-28,ARG,11947,451957
2020-08-29,ARG,12015,451957
2020-08-30,ARG,12083,451957
2020-08-31,ARG,12151,451957
2020-09-01,ARG,12220,451957
2020-09-02,ARG,12288,451957
2020-09-03,ARG,12356,451957
2020-09-04,ARG,12424,451957
2020-09-05,ARG,12493,451957
2020-09-06,ARG,12561,451957
2020-09-07,ARG,12629,451957
2020-09-08,ARG,12697,451957
2020-09-09,ARG,12766,451957
2020-09-10,ARG,12834,451957
2020-09-11,ARG,12902,451957
2020-09-12,ARG,12970,451957
2020-09-13,ARG,13039,451957
2020-09-14,ARG,13107,451957
2020-09-15,ARG,13175,451957
2020-09-16,ARG,13243,451957
2020-09-17,ARG,13312,451957
2020-09-18,ARG,13380,451957
2020-09-19,ARG,13448,451957
2020-09-20,ARG,13516,451957
2020-09-21,ARG,13585,451957
2020-09-22,ARG,13653,451957
2020-09-23,ARG,13721,451957
2020-09-24,ARG,13789,451957
2020-09-25,ARG,13858,451957
2020-09-26,ARG,13926,451957
2020-09-27,ARG,13994,451957
2020-09-28,ARG,14062,451957
2020-09-29,ARG,14131,451957
2020-09-30,ARG,14199,451957
2020-10-01,ARG,14267,451957
2020-10-02,ARG,14335,451957
2020-10-03,ARG,14404,451957
2020-10-04,ARG,14472,451957
2020-10-05,ARG,14540,451957
2020-10-06,ARG,14608,451957
2020-10-07,ARG,14677,451957
2020-10-08,ARG,14745,451957
2020-10-09,ARG,14813,451957
2020-10-10,ARG,14881,451957
2020-10-11,ARG,14950,451957
2020-10-12,ARG,15018,451957
2020-10-13,ARG,15086,451957
2020-10-14,ARG,15154,451957
2020-10-15,ARG,15223,451957
2020-10-16,ARG,15291,451957
2020-10-17,ARG,15359,451957
2020-10-18,ARG,15427,451957
2020-10-19,ARG,15496,451957
2020-10-20,ARG,15564,451957
2020-10-21,ARG,15632,451957
2020-10-22,ARG,15700,451957
2020-10-23,ARG,15769,451957
2020-10-24,ARG,15837,451957
2020-10-25,ARG,15905,451957
2020-10-26,ARG,15973,451957
2020-10-27,ARG,16042,451957
2020-10-28,ARG,16110,451957
2020-10-29,ARG,16178,451957
2020-10-30,ARG,16246,451957
2020-10-31,ARG,16315,451957
2020-11-01,ARG,16383,451957
2020-11-02,ARG,16451,451957
2020-11-03,ARG,16519,451957
2020-11-04,ARG,16588,451957
2020-11-05,ARG,16656,451957
2020-11-06,ARG,16724,451957
2020-11-07,ARG,16792,451957
2020-11-08,ARG,16861,451957
2020-11-09,ARG,16929,451957
2020-11-10,ARG,16997,451957
2020-11-11,ARG,17065,451957
2020-11-12,ARG,17134,451957
2020-11-13,ARG,17202,451957
2020-11-14,ARG,17270,451957
2020-11-15,ARG,17338,451957
2020-11-16,ARG,17407,451957
2020-11-17,ARG,17475,451957
2020-11-18,ARG,17543,451957
2020-11-19,ARG,17611,451957
2020-11-20,ARG,17680,451957
2020-11-21,ARG,17748,451957
2020-11-22,ARG,17816,451957
2020-11-23,ARG,17884,451957
2020-11-24,ARG,17953,451957
2020-11-25,ARG,18021,451957
2020-11-26,ARG,18089,451957
2020-11-27,ARG,18157,451957
2020-11-28,ARG,18226,451957
2020-11-29,ARG,18294,451957
2020-11-30,ARG,18362,451957
2020-12-01,ARG,18430,451957
2020-12-02,ARG,18499,451957
2020-12-03,ARG,18567,451957
2020-12-04,ARG,18635,451957
2020-12-05,ARG,18703,451957
2020-12-06,ARG,18772,451957
2020-12-07,ARG,18840,451957
2020-12-08,ARG,18908,451957
2020-12-09,ARG,18976,451957
2020-12-10,ARG,19045,451957
2020-12-11,ARG,19113,451957
2020-12-12,ARG,19181,451957
2020-12-13,ARG,19249,451957
2020-12-14,ARG,19318,451957
2020-12-15,ARG,19386,451957
2020-12-16,ARG,19454,451957
2020-12-17,ARG,19522,451957
2020-12-18,ARG,19591,451957
2020-12-19,ARG,19659,451957
2020-12-20,ARG,19727,451957
2020-12-21,ARG,19795,451957
2020-12-22,ARG,19864,451957
2020-12-23,ARG,19932,451957
2020-12-24,ARG,20000,451957
2020-12-25,ARG,20068,451957
2020-12-26,ARG,20137,451957
2020-12-27,ARG,20205,451957
2020-12-28,ARG,20273,451957
2020-12-29,ARG,20341,451957
2020-12-30,ARG,20410,451957
2020-12-31,ARG,20478,451957
2020-04-14,ARM,1100,17
2020-04-15,ARM,1135,18
2020-04-16,ARM,1170,19
2020-04-17,ARM,1207,21
2020-04-18,ARM,1245,23
2020-04-19,ARM,1284,24
2020-04-20,ARM,1325,26
2020-04-21,ARM,1366,28
2020-04-22,ARM,1409,30
2020-04-23,ARM,1498,33
2020-04-24,ARM,1572,35
2020-04-25,ARM,1639,38
2020-04-26,ARM,1700,41
2020-04-27,ARM,1770,44
2020-04-28,ARM,1840,48
2020-04-29,ARM,1923,51
2020-04-30,ARM,1975,55
2020-05-01,ARM,2012,59
2020-05-02,ARM,2154,64
2020-05-03,ARM,2169,69
2020-05-04,ARM,1900,74
2020-05-05,ARM,1940,80
2020-05-06,ARM,1979,86
2020-05-07,ARM,2019,93
2020-05-08,ARM,2058,100
2020-05-09,ARM,2097,107
2020-05-10,ARM,2136,115
2020-05-11,ARM,2175,124
2020-05-12,ARM,2214,134
2020-05-13,ARM,2253,144
2020-05-14,ARM,2291,155
2020-05-15,ARM,2330,167
2020-05-16,ARM,2369,180
2020-05-17,ARM,2407,193
2020-05-18,ARM,2446,208
2020-05-19,ARM,2484,224
2020-05-20,ARM,2523,241
2020-05-21,ARM,2561,259
2020-05-22,ARM,2599,279
2020-05-23,ARM,2638,300
2020-05-24,ARM,2676,323
2020-05-25,ARM,2715,348
2020-05-26,ARM,2753,374
2020-05-27,ARM,2791,403
2020-05-28,ARM,2830,434
2020-05-29,ARM,2868,467
2020-05-30,ARM,2906,502
2020-05-31,ARM,2944,541
2020-06-01,ARM,2983,582
2020-06-02,ARM,3021,626
2020-06-03,ARM,3059,674
2020-06-04,ARM,3098,725
2020-06-05,ARM,3136,780
2020-06-06,ARM,3174,840
2020-06-07,ARM,3212,904
2020-06-08,ARM,3251,973
2020-06-09,ARM,3289,1047
2020-06-10,ARM,3327,1126
2020-06-11,ARM,3365,1212
2020-06-12,ARM,3404,1304
2020-06-13,ARM,3442,1404
2020-06-14,ARM,3480,1511
2020-06-15,ARM,3518,1626
2020-06-16,ARM,3557,1749
2020-06-17,ARM,3595,1883
2020-06-18,ARM,3633,2026
2020-06-19,ARM,3671,2180
2020-06-20,ARM,3710,2346
2020-06-21,ARM,3748,2525
2020-06-22,ARM,3786,2717
2020-06-23,ARM,3824,2924
2020-06-24,ARM,3863,3146
2020-06-25,ARM,3901,3386
2020-06-26,ARM,3939,3644
2020-06-27,ARM,3977,3921
2020-06-28,ARM,4016,4220
2020-06-29,ARM,4054,4541
2020-06-30,ARM,4092,4887
2020-07-01,ARM,4130,5258
2020-07-02,ARM,4169,5659
2020-07-03,ARM,4207,6090
2020-07-04,ARM,4245,6553
2020-07-05,ARM,4283,7052
2020-07-06,ARM,4322,7589
2020-07-07,ARM,4360,8166
2020-07-08,ARM,4398,8788
2020-07-09,ARM,4436,9457
2020-07-10,ARM,4475,10177
2020-07-11,ARM,4513,10951
2020-07-12,ARM,4551,11785
2020-07-13,ARM,4589,12682
2020-07-14,ARM,4628,13647
2020-07-15,ARM,4666,14686
2020-07-16,ARM,4704,15804
2020-07-17,ARM,4742,17007
2020-07-18,ARM,4781,18301
2020-07-19,ARM,4819,19694
2020-07-20,ARM,4857,21193
2020-07-21,ARM,4895,22806
2020-07-22,ARM,4934,24542
2020-07-23,ARM,4972,26410
2020-07-24,ARM,5010,28420
2020-07-25,ARM,5048,29632
2020-07-26,ARM,5087,29632
2020-07-27,ARM,5125,29632
2020-07-28,ARM,5163,29632
2020-07-29,ARM,5201,29632
2020-07-30,ARM,5240,29632
2020-07-31,ARM,5278,29632
2020-08-01,ARM,5316,29632
2020-08-02,ARM,5354,29632
2020-08-03,ARM,5393,29632
2020-08-04,ARM,5431,29632
2020-08-05,ARM,5469,29632
2020-08-06,ARM,5507,29632
2020-08-07,ARM,5546,29632
2020-08-08,ARM,5584,29632
2020-08-09,ARM,5622,29632
2020-08-10,ARM,5660,29632
2020-08-11,ARM,5699,29632
2020-08-12,ARM,5737,29632
2020-08-13,ARM,5775,29632
2020-08-14,ARM,5813,29632
2020-08-15,ARM,5852,29632
2020-08-16,ARM,5890,29632
2020-08-17,ARM,5928,29632
2020-08-18,ARM,5966,29632
2020-08-19,ARM,6005,29632
2020-08-20,ARM,6043,29632
2020-08-21,ARM,6081,29632
2020-08-22,ARM,6119,29632
2020-08-23,ARM,6158,29632
2020-08-24,ARM,6196,29632
2020-08-25,ARM,6234,29632
2020-08-26,ARM,6272,29632
2020-08-27,ARM,6311,29632
2020-08-28,ARM,6349,29632
2020-08-29,ARM,6387,29632
2020-08-30,ARM,6425,29632
2020-08-31,ARM,6464,29632
2020-09-01,ARM,6502,29632
